quakecon clan counts as of 08/02/2015 15:14
Texas Gaming --- 6
     B42-13 auRora
     B42-14 lovalle
     B42-15 Methanwyr
     B42-16 SiemprePositivo
     B42-17 DustyWarrior
     B42-18 Jud0
Triagonals --- 6
     B68-18 pine-solpower
     B68-19 RECONGHOST
     B68-20 Power of G
     B68-21 Cryofate
     B68-22 VAULTBOY99
     B69-21 Zmath
Wombat Wagon --- 6
     B33-03 Signus
     B33-04 Aldenos
     B33-05 Agent.Piper
     B33-09 michaelpi
     B34-05 jex
     B34-06 Velociyeti
XNXX --- 6
     B22-15 Golden Phoenix
     B22-18 Infinuius
     B22-19 Rydizzle
     B22-20 Reserved
     B23-18 Wheatshat
     B23-19 MrBojanglezz
b2m --- 6
     A64-08 awuwish
     A64-09 SaviorSelf
     A64-10 danishpastry
     A65-08 Zarzer
     A65-09 Harshfayt
     A65-10 MrTheBest
8===D --- 5
     B35-14 PP Mguire
     B35-16 Pr|soner627
     B35-17 MsMurder687
     B36-15 Fapasaurus Rex
     B36-16 makirules
Barely Acceptable --- 5
     B60-11 Flubbertron
     B60-12 AlexndrThe6reat
     B60-13 Reserved
     B61-11 Reserved
     B61-12 Reserved
Bewts Wit Da Fuhrrrrrrrr --- 5
     A28-01 X420DANKSCOPE69X
     A28-02 xxbiggurlhunter69xx
     A28-03 BibbyBear
     A28-04 Ruzzko
     A28-05 Captain Jew
Brazzers --- 5
     B21-17 Temi Westside
     B21-18 Reserved
     B21-19 King Droopy
     B21-20 Boy with a Cool Dick 2: Nailin' it!
     B21-21 Hot Girl With Big Tits
CROWS --- 5
     B56-06 Jae'Dee Mann
     B56-07 N|A-Orion
     B56-08 Wyllow
     B57-08 Reserved
     B57-09 Reserved
Come in with the milk --- 5
     C17-02 reConfigured
     C17-03 Statgain
     C17-04 Alu
     C17-05 Chair
     C17-06 Andew4Mayor
DVDA --- 5
     B39-14 Raging_Pestilence
     B39-15 Darkgenerals
     B40-14 Kommatose
     B40-15 elhkiller
     UAC-10 someDevGuy
DeathBladez --- 5
     B40-16 kaiser
     B40-17 Drohung
     B40-18 Glitch501
     B40-19 Draconathus
     B40-20 OmNomBerry
DoB --- 5
     C48-04 Son of a Lich
     C48-05 former carebear
     C48-06 tiggles
     C48-07 The Pope
     C48-08 hodor_mania
FFS --- 5
     A60-05 darnclem
     A60-06 Goober The Gr8
     A60-07 Anady
     A60-08 Taliff
     A60-09 Talumar
G.O.R.E. --- 5
     B57-01 theginginator
     B57-02 MasterZebra
     B57-03 D3ADSN1P3R
     B58-03 1d10syncracy
     B58-04 teBan
HELICON --- 5
     B54-01 Drix
     B55-03 N3CT4R
     B55-04 LogNberry
     B55-05 Reality-X
     B55-06 Chaoshades
KMA Welders --- 5
     C52-04 SAPIENCY
     C52-05 Shadow
     C52-06 rawkee
     C52-07 Zanthios
     C52-08 ferovar
L3m0n Ch1ck3n --- 5
     C51-01 TheBingus
     C51-02 Aethrius
     C51-04 Katamari101
     C51-05 Damnitswill
     C51-06 Katamari102
Not Applicable --- 5
     B64-07 Alexxdotcom
     B65-03 SubaruStig
     B65-04 Marickiya
     B65-06 K Poop Sensation
     B65-07 Yorrick
Nsomnia --- 5
     C18-03 mayateslayers
     C18-04 Mr_Slave916
     C18-05 Cyd
     C18-06 W1ckw1re
     C19-06 Henchman83
Q2LMCTF --- 5
     A36-01 uwantEm
     A36-02 c4talyst
     A36-03 r!dd
     A36-04 Buzzkill
     A36-05 Cronach
QUACKCON --- 5
     B18-17 exterminat
     B18-18 SanicRealm
     B18-19 DJ Wigglez
     B19-18 Darthos770
     B19-19 Kyng
SGK --- 5
     A32-01 Tizirk
     A33-01 Ponzonatron
     A33-02 Paxphos
     A33-03 Vauxia
     A33-05 Solident
SHAFT --- 5
     A32-03 Zacharillo
     A32-04 burnt_t04st
     A32-05 Brucifer
     A32-06 JackyAppleJones
     A33-04 XTrid
SeaBiscuit --- 5
     A39-02 MissPiggy
     A39-03 Reserved
     A39-04 Reserved
     A39-05 ZombieGhost
     A39-06 Naminekills
TfkT --- 5
     C61-09 UltraMoose
     C63-03 Volatile
     C63-04 Spoon
     C63-05 beaumega
     C64-01 Stealthgyro
The Bobandy Family --- 5
     B09-13 Reserved
     B09-14 Reserved
     B09-15 Snizolf
     B09-16 YaoYao
     B10-15 DTubbs
The Cla$$ Act$ --- 5
     A54-02 Notaburger
     A54-03 Airycha
     A54-04 woot
     A55-04 p4m3LL4
     A55-05 Aboth
The Hue Brothers --- 5
     B24-13 Tromboy
     B24-14 APuppyWithATumor
     B24-15 The Magical Jago
     B24-16 The Magical Dinosaur
     B24-17 Hispanic Twist
WF Gamers --- 5
     B58-17 DaFerg
     B58-18 Vex1123
     B58-19 fluffymexican001
     B58-20 Crazysquirrel
     B58-21 Zeroic
[D|T] --- 5
     C50-01 achoo92
     C50-02 Cephys
     C50-03 IsolatedRainbow
     C50-04 Palarious
     C50-05 The Purple Blur
[QkPR] --- 5
     B16-18 Ghost_Chill
     B16-19 PegX
     B16-20 IcyMind
     B16-21 Swordmechanic
     B16-22 Kidyermou
dank ass memez --- 5
     B31-13 Prettybiird
     B31-15 Phalanx of Pugs
     B31-17 [dAmZ] Dan!
     B32-16 [dAmZ] kmess
     B32-17 [dAmZ] Theokrin
dp --- 5
     B17-18 afndale
     B17-19 kirkham
     B17-20 ashenk
     B17-21 ghostie
     B17-22 nogs
no muff 2 tuff --- 5
     A16-08 3tosha
     A17-04 Siege
     A18-04 Nrrrna
     A19-06 w4nda
     B16-07 Allarina
B4LlIsLiFe --- 4
     B68-14 Hrathkis
     B68-15 theaceofjs
     B69-13 Geno
     B69-14 Wontuan
BGB --- 4
     C29-05 m1abram
     C29-06 Reserved
     C29-07 vlance
     C29-09 Reserved
COP --- 4
     B10-03 Standby
     B10-04 Visconti
     B10-05 JELLYz
     B10-06 Juffdaman
Facestab --- 4
     C23-01 Bytemonger
     C23-02 Plume
     C23-03 Tsudeki
     C23-04 TXYankee
Geeksquad --- 4
     B09-03 waralien
     B09-05 Reserved
     B09-06 Skon
     B09-07 Chris
HyJynx --- 4
     C38-08 PsyJynx
     C38-09 SlynkyJynx
     C38-10 StynkyJynx
     C38-12 SlyJynx
INDT --- 4
     B72-01 Reserved
     B72-02 Shamus
     B72-03 CosbyBebop
     B72-04 SewingLifeAlchemist
LOUS --- 4
     A15-01 brok3n
     A15-02 MightyEagle
     A15-03 unikitty3000
     A15-04 Starrs
Little Bic --- 4
     B51-16 TinyBro
     B51-17 NightBlood
     B51-18 Flipper
     B51-19 Bardimus
MCTX --- 4
     A63-02 lvnick
     A63-03 hclewk
     A63-04 Buzzkill
     A63-05 tigerlilly
OMNOMCON --- 4
     B26-20 Taudry Hepburn
     B26-22 Schwiing
     B27-21 Vurion
     B27-22 FISH ON FIRE
Pyromancer --- 4
     C20-02 Naruko
     C20-03 Pyromancer3D
     C20-04 EvilInc
     C20-05 numberfourteen
Quake N' Bake --- 4
     C36-08 Tankin
     C37-05 Sacrificed
     C37-06 OLD GREGG
     C37-07 Tc572
Quatches --- 4
     C50-09 OldManAboutTown
     C50-10 Chronoite
     C50-11 byt3s
     C50-12 Supercannon
Roflcopter --- 4
     B28-18 ZCF
     B29-20 Snowknight26
     B29-21 Topherhead
     B29-22 r45k
SCOOOOOTER --- 4
     A55-06 mopandbucket4u
     A56-01 Scooter
     A56-02 TheStig
     A56-03 Burj
SHERMM --- 4
     B14-07 FrozenSketch
     B14-08 Labmonke101
     B14-09 BlackLancer
     B14-10 hiltonexecs
Settlers of Fhtagn --- 4
     C15-03 HS
     C15-05 Jujufumpkins
     C15-07 azurewraith
     C16-03 Dermis
Super Barley Bros --- 4
     C34-07 SpacePope256
     C43-01 FL1P42
     C43-02 JD_Shep
     C44-02 ph03nix42
Taxonomic Dog Party --- 4
     A68-07 Deathbyvirus
     A68-08 Ktargo
     A68-09 Repulse
     A68-10 Cormiooski
Team Gigga --- 4
     B73-18 GeOvOiD
     B73-19 Whiteboy!
     B73-20 Echoic
     B73-22 Xanadu
TrueAchievements --- 4
     B03-01 stew7padaso
     B03-02 edawg05
     B03-03 imaidiot19
     B03-04 Large Coffee
Tunnel Snakes --- 4
     B32-07 Fishmonger
     B32-08 Omega12
     B32-09 mmmaranda
     B32-10 Shogun Kane
YBYS --- 4
     B33-13 Prof.Blowhole
     B33-14 Pwntatos
     B33-15 MaXiMuS
     B33-16 Rhombas
[HOAGIES] --- 4
     B30-13 Tiffer-Lite
     B30-14 ugotmoliwhapd
     B30-15 BrokenSausage
     B30-16 TheNipstar
[TAC] --- 4
     B33-06 Exile2387
     B33-08 Lightzorz
     B33-10 scottyb
     B34-07 xNubZx
[p*h] --- 4
     B61-08 Elad
     B65-14 StoneyTheTiger
     B66-14 Cubd
     B66-17 JackTheRooster
[sk] --- 4
     A62-07 anonfreddy
     A62-08 kinghippotko
     A62-09 Parallel
     A62-10 Billeh_mays
(-W3rD-) --- 3
     B60-16 Fancycakes
     B60-17 Wheezy
     B61-18 Sparkymus
-TNDM- --- 3
     B21-15 Ihazissues
     B21-16 BreadRunner
     B22-12 Halfrican
36K --- 3
     B38-17 atomek
     B38-18 BWTadpole
     B38-19 Developers
4saken --- 3
     A55-01 lun
     A55-02 sploosh
     A55-03 ConMan
=FAP= --- 3
     A28-09 Killer
     A29-01 Ackbar
     A29-02 BeepJeep
Alta Squad --- 3
     A60-01 JHizzal
     A60-02 Noble Jon
     A60-03 Alienshark
BANANATACO --- 3
     B05-10 Riahz
     B05-11 Goldengorilla69
     B05-12 Brovahkiin
BIF --- 3
     A26-01 lonestaz
     A26-02 mmmeff
     A26-03 Deceptacle
BurningPuppies --- 3
     A31-01 Celex
     A31-02 Akoz
     A31-03 Phailsafe
C-Sec --- 3
     C46-04 Sanguine Moon
     C46-05 Edward Snowden Super Spy
     C46-06 J0rmungandr
C_C_COOKERS --- 3
     B13-07 Moshimo
     B13-08 AATOM
     B13-09 Skull'N'Bullins
ClashGamer --- 3
     B10-17 Th3MadCow
     B10-18 Nanogenix
     B10-22 Pizza Dlv Boy
CrackSmokingMonkeys --- 3
     B55-09 Hiimr0b
     B55-10 Jagermaster$100
     B55-11 forgetful_user
DeW --- 3
     B20-10 Reserved
     B21-02 frenulum
     B21-03 Abox
Disgruntled Sea Bass --- 3
     C37-09 Tyetan
     C37-11 Bella Bunny
     C37-12 Pillager1900
Dookie Monsters --- 3
     A06-02 silingi
     A06-03 Rom Swanson
     A07-05 TuhJuh
EW --- 3
     C31-11 Bowhuntr11
     C31-12 KShe
     C32-12 Scott
Equinox Visual --- 3
     B67-03 Sleepieyed
     B67-04 Reserved
     B67-06 Death-Toaster
FA --- 3
     B26-05 Jersey Mike and the boys
     B26-06 Razgriz
     B26-07 Straylight
FG --- 3
     A03-03 RazorGaming56
     A03-04 LionBattery
     A04-04 LordVega
FS --- 3
     B62-05 phett
     B62-06 Reserved
     B62-07 Reserved
FiTH --- 3
     B66-08 arcane
     B66-09 hetsaq
     B67-09 chief
Fools --- 3
     B02-11 Mezigoto
     B02-12 Cether
     B02-14 Ravar
GFKD --- 3
     B02-06 Spaceball
     B02-08 Zereck
     B02-09 Flexo
Gamers of OSU --- 3
     B08-13 texan eskimo
     B08-14 BioCide^
     B08-15 DKnight
Just 2 Guyz --- 3
     B66-01 Guy #1
     B66-02 Guy #2
     B66-03 Steve the C
K4H --- 3
     B55-17 [K4H]Dad
     B55-18 [K4H]Holocaust
     B55-19 Knossos
Larry Squad --- 3
     B73-04 Reserved
     B73-05 Reserved
     B73-06 Reserved
MAGG --- 3
     B13-01 SNDS117
     B13-02 Brobotjox
     B14-01 Hivemind
Murder Me Inc --- 3
     B36-20 DeadlyKitten
     B36-21 The Rabbit
     B36-22 AlaskaIsMine
NUWC --- 3
     B11-09 TDF
     B11-10 Felicrux
     B11-11 patience
NikNak --- 3
     B06-08 Reserved
     B07-06 Reserved
     B07-08 Dovahkiff
NonProphetStudios --- 3
     B66-20 JackWhitter
     B66-21 LilHappyKitten
     B66-22 Lemmingrush
Noob Refuge --- 3
     C22-02 data.
     C22-03 Billygoat
     C22-06 nomx
Octo --- 3
     C16-04 Esk
     C16-05 H3l1o Kitty
     C16-08 Automatica
RTF --- 3
     C15-10 rmxxx
     C15-11 ScorpionJ2
     C15-12 Doomed83
RXS --- 3
     B31-03 Duke
     B31-04 Ghostgtx
     B31-05 Ashadin
Reckt'em --- 3
     A41-01 Overlord5670
     A41-02 Greenmetal5
     A41-03 Icedoktaine
Rogue Squadron --- 3
     B33-19 Nemesis3640
     B33-20 PitViper401
     B33-22 Killer Kitty
Senior Staff --- 3
     A36-06 BugSmashR
     B44-13 myshra
     B44-14 SatansLH
TASTYDICKS --- 3
     C64-04 Kern Paps
     C64-05 Tatersalad
     C64-06 propelledraptor
TF --- 3
     B41-15 Cycl0ps
     B41-16 Dooi
     B41-20 Reserved
TFB --- 3
     A26-07 ni-san
     A26-08 Artemis
     A27-07 Deathdemise
TK --- 3
     A09-03 Reserved
     A09-04 Reserved
     A09-05 Reserved
Taco Stand --- 3
     B15-02 wildtype
     B15-03 Pork Taco
     B15-04 oldbluebox
Team [OMFG!] --- 3
     A57-03 MercDemon
     A57-07 Franzy
     A57-08 itsTripp
The Bacon Trolls --- 3
     B06-05 BFG9001
     B06-06 sedawk
     B06-07 chmod700
The Flaming Gaze --- 3
     C54-09 Ethan
     C55-01 Occams Sabre
     C55-07 BigOlFloppy
Trigger Warning --- 3
     C52-01 Shang Hai
     C52-02 tallpaul02
     C52-03 Wizard_IRL
We Don't Pull Out --- 3
     B14-04 Thradex
     B14-05 Datalus
     B14-06 adMinister of Bondage
[MiT] --- 3
     B10-11 d1duck
     B10-14 Zmobie
     UAC-26 Bloodh0und
[n00b] --- 3
     C12-10 Reserved
     C12-11 Reserved
     C12-12 D4rk_H4r8in93r
bustin_the_nuts --- 3
     C38-04 SSTwerk
     C38-06 Bustin The Nuts
     C38-07 Twerkbuzzard
tniggie --- 3
     C57-02 Subject81
     C57-03 Reserved
     C57-04 Reserved
-gBa- --- 2
     B55-20 Vulcan
     B55-21 Vigilante
0xRoots --- 2
     B66-15 Reserved
     B66-16 HexSpectre
4MB --- 2
     C16-11 NomadicJester
     C16-12 CHATHAM8
:)KBK:( --- 2
     B18-13 Reserved
     B18-14 dookiebot
<TNQ> --- 2
     A73-09 Reserved
     A73-10 TheManInTheWhiteHat
BR3W --- 2
     A61-07 DefinitelyNotLanc3
     A61-08 Reserved
Bewts Wit Dah Fuhrrrrrrrr --- 2
     A28-06 LaAwesome
     A28-08 Hellcat
Blitzkrieg --- 2
     C18-01 Blitz!
     C18-02 Blitz_$
BreakTheResistance --- 2
     B25-20 xonelastherox
     B25-21 Kennyizretro
Cake Squad --- 2
     B30-09 Reserved
     C64-10 Cake Lancelot
Catforce --- 2
     C47-04 Slouch
     C47-07 Freyja
Chat 2 --- 2
     A69-05 Reserved
     A69-07 AkaSpecs
Chemical Crisis --- 2
     B61-16 Reserved
     B61-17 Reserved
Crab-Battle --- 2
     A25-01 RagNoRock
     A25-03 Shockrates
DBG --- 2
     A61-05 TaryNNNN
     A62-01 SNOOZIE
DTS --- 2
     B54-07 LettuceHead619
     B54-08 PokeSMot
Django Goon Squad --- 2
     A27-01 frankpaintbrush
     A27-02 BigMoist69
Energo --- 2
     B16-03 byattz0r
     B16-04 NewfieBullet
Evil --- 2
     A31-08 PoizonIV
     A31-10 56kbps
Evil Inside --- 2
     B14-14 Artificiary
     B14-15 Danimal
Fallout --- 2
     A30-03 Chaz
     A31-04 EP
FlamingBurritos --- 2
     B25-22 Bobcob7
     B69-05 IndiaVenom
Frag51 --- 2
     B01-10 Reserved
     B01-11 Xonos
Furries --- 2
     B66-06 AshTR
     B66-07 baconops
Fusion --- 2
     B35-01 mag_safe
     B35-02 webhead
GamerzUnite.com --- 2
     A29-08 zalealb
     A29-10 Ranga14
Ghostly Gaming --- 2
     C64-08 DJ_Turkey
     C64-09 Kanrail
GiFT --- 2
     A40-05 AntiFish03
     A40-06 sabre3999
I Can Haz DC++? --- 2
     UAC-22 HungryNinja
     UAC-23 7H3 K!//3R
IOWA --- 2
     B51-21 Volnai
     B51-22 FubarP
Kill Your Attitude --- 2
     B54-18 darthsunshine
     B54-20 Mega
LOCA --- 2
     B56-09 Emma
     B56-10 Raider
LiTHiA Gaming --- 2
     B13-03 Gryphon
     B13-04 EmeraldShift
Llama --- 2
     C27-01 Lemmings
     C27-02 Pirateed
Muppet Clan --- 2
     B05-21 MC-Waldorf
     B05-22 MC-Yoda
Nihonhut Consortium --- 2
     B63-04 Arochi
     B63-06 Ryuu
OPness --- 2
     A40-01 SudoPro
     A40-02 Scorpic
ORTPRO --- 2
     C49-10 ORTOROryan
     C49-11 ORTPRO
Pi Kapp --- 2
     B72-12 Proffesor_b14
     B72-13 Bawl is Life
Praise the Sun! --- 2
     C19-03 Robbulous
     C19-05 MAGIC HOBO
Principality of Zeon --- 2
     B24-18 Dizzle
     B25-18 jorpdaq
Provectus --- 2
     B03-07 Reserved
     B03-08 Reserved
Pwnzerfaust --- 2
     A14-02 tpwilson
     A14-03 xlr8
Ragonk --- 2
     A08-03 Havvok
     A08-04 AwkwardGamer
RaptorAF --- 2
     B06-09 Reserved
     B07-07 Reserved
Ravage --- 2
     B72-21 th3m3at
     B72-22 Prinks
SDB --- 2
     A11-01 Peri0dBl00d
     A11-02 Sifter959
SOFW --- 2
     B62-18 Dopeboy1010
     B62-19 Jsmall01
Sunset Gun --- 2
     C29-10 grunge19
     C30-12 0verture
TRO --- 2
     C42-07 Tinker
     C42-08 HELLKAT
Team 1337 --- 2
     C16-06 Krim-
     C16-07 Blamm
The Booze Cruise --- 2
     B17-08 Ragnarok n Roll
     B17-09 a baby rabbit
Underscore --- 2
     B24-09 Rookie One
     B24-10 Felicity
Vibe Gaming --- 2
     B41-18 SweetJ
     B41-19 vi0cs
Volunteers --- 2
     B38-20 DKP
     B38-21 Devil 2 U
WAK Radio --- 2
     A74-01 V3rtigo
     A74-03 Saint_Dementia
What UGANDA do about it? --- 2
     A63-06 JackintheB
     A63-08 Fetus Christ
YPWB --- 2
     B24-21 Purple Hurricane
     B24-22 Omnic1dal
[B22]{BDK} --- 2
     B23-03 Pet My Donger
     B23-07 Warox
[FSL] --- 2
     C14-02 Wodahs
     C15-08 Tetsu
[WD] --- 2
     B30-21 Justor
     B30-22 G4M3W4RR10R
fuckrrightinthepussy! --- 2
     A15-08 Fukubear
     A15-09 b1ak LoTuS
id --- 2
     B36-09 SECRETninja
     B36-10 CrashTestMonkey
not buyin it --- 2
     B35-08 theangnat
     B35-09 cloudkicker
p*h --- 2
     B61-09 Posar
     B66-18 Spoiledmartian
scrubs --- 2
     A04-01 clustermonky
     A04-02 Reserved
#Carry'd --- 1
     B67-13 RobsomeAwesome
#SquxdSquvd#DvnkClvn --- 1
     B74-19 Professor Bluntington
#natdm.ql --- 1
     A54-01 aMunster
-)D(- --- 1
     B04-08 Grey -js-
-FR- --- 1
     UAC-30 D4NG3R0US
1up --- 1
     C44-05 Pyrite
775 --- 1
     B27-05 CrAyZeD
901 --- 1
     B18-06 lilrail
A-Team Gaming Community --- 1
     A35-02 NocturneKittie
ANCAPS --- 1
     B54-19 Enraged
Ateam Gaming Community --- 1
     A35-06 MaxCFM
B22 BDK --- 1
     B23-10 Strag
B7311 --- 1
     B74-17 Reserved
BRICKSQUAAAAAAAAAAAAAAAAAD --- 1
     B49-01 Noisarius
Band of Brothers --- 1
     B34-18 WonderDawg
Bewts Wit Da Furrrrrrrr --- 1
     A28-07 ThesaurusWrecks
Blackhole Gaming --- 1
     B18-05 Innsomniac
Blindrun Gaming --- 1
     A35-03 blindrun
Bllindrun Gaming --- 1
     A35-04 Slangarang
Bootyhole Inc --- 1
     B67-12 Fabio Enchilada
Bootyhole Inc. --- 1
     B67-11 Uneeda Biscuit
Bratia --- 1
     B03-13 Reserved
Bubba's Badasses --- 1
     B22-01 PappaGrundy
Burninating the Countryside --- 1
     C27-03 Elaborate Ruse
CAEK --- 1
     B57-06 Madfightermike
CGU --- 1
     B29-12 FrostyEdge
CRAAAA!!!!! --- 1
     A66-01 Phlux
Catforce/C-Sec --- 1
     C47-05 Echostrange
Counter Goat Initiative --- 1
     B11-04 TMD
Cyber Police --- 1
     B20-13 Zunadi
DON'T NEED NO CLAN --- 1
     C54-08 Basket
Da Dust --- 1
     C14-10 Dorito Dust
Dallas Powerlifting --- 1
     B07-22 Shy
Dark Oracle --- 1
     B23-17 DeathOfDesire
Dead Presidents --- 1
     B37-14 Defender2803
Dirty South PC Mods --- 1
     A05-09 Dark Spider
Dota Addiction --- 1
     B70-13 Roadhead
ETN --- 1
     B59-18 MrMessy
Epic! --- 1
     B09-09 zoidstiz
Esports Empire --- 1
     A49-09 kogumaro
EsportsEmpire --- 1
     A49-03 Pimbo
Europe Gamers --- 1
     B35-10 Lan-Di
FSL --- 1
     C14-06 FuzzyMani
Fireteam haboob --- 1
     B07-13 Zambrano
FourthSeal --- 1
     B58-16 samruaislayr44
Foxes --- 1
     A71-05 Princess Fox
G00NSQUAD --- 1
     B49-02 wilkonsincarver
Gamerz Unite --- 1
     A29-09 megamanx00
GamerzUnite --- 1
     A30-08 DrFraggles
Gassy Turtles --- 1
     B49-05 Curiosity
Geeks with Guns --- 1
     A40-03 Squishee
HPSF --- 1
     B08-17 JBp00n
HardCordOLDFArt gibbers --- 1
     C09-10 THE BLAZING BEAVER
House Zemog --- 1
     B37-18 Reserved
Hustle & Doom --- 1
     A41-06 bigdavidmullins
IP&D --- 1
     B37-13 Dave Lister
KTG --- 1
     A14-07 BitWrecker
Kennimonsters --- 1
     A73-08 Badger
Killrz --- 1
     B54-22 Jumon
Kyle is a hoe --- 1
     B01-14 ArcreacT
LXIX --- 1
     B73-14 fluff3panda
Luscious Young Malchicks --- 1
     B32-04 Reserved
Megazord Beef 5 --- 1
     C35-06 Gnomelester
MiT --- 1
     B10-12 leefnmajors
Moist_Children --- 1
     B03-19 Moist_Pinecone
Murder Me Inc. --- 1
     B35-22 Draegean
NUEBAOWNSTHEQUAKECONPAGE --- 1
     B63-07 Alejandro
New Republic Navy --- 1
     A06-09 Harbinger
None --- 1
     A07-01 Dragunfyr
NoobRefuge --- 1
     C22-05 MR_STYLZ
Oni-Cade --- 1
     A53-01 Big Bruno
Oob --- 1
     C54-07 Oobios
OutLawZ --- 1
     B50-15 GeneralDisorder
PAXholes --- 1
     B08-04 beeno??
PCPartPicker --- 1
     B08-02 manirelli
Panic --- 1
     B54-04 Shohei
QuadX --- 1
     A61-09 QuadX
RayJ and CourtBird --- 1
     A40-04 Courtbird
Ryan is a slut --- 1
     B16-15 Ghost of Christmas Ass Whoopins
SamirSquad --- 1
     B09-17 Reserved
Secretely Mexican --- 1
     B03-17 Cindy Crawford
Skrub-Nation --- 1
     B64-13 Reserved
Skype Kids --- 1
     A66-03 Oreosnickers
Skype Lids --- 1
     A66-04 Mr. Kite
Star Texans --- 1
     A09-07 Shinjitama
Susboys --- 1
     B05-14 Billy Mays King of TF2
TAMU --- 1
     A42-02 SiliconSlick
TFS --- 1
     B41-17 GDIsteve
TFT --- 1
     B35-11 Amok
TSL --- 1
     C42-09 RoguePope
TX --- 1
     B57-16 diehard
TeSPA --- 1
     C35-01 Velo
The Caveman Clan --- 1
     B07-16 TheCavemanCan
The Moist Children --- 1
     B03-18 Stan Lee
ThePretendHeroes --- 1
     A07-02 Vargess
Thesug1 --- 1
     B01-12 Thesug1
Those Magnificent Men and Their Flying Machines --- 1
     A14-01 MagnusGman
Triandonals --- 1
     B69-22 TwistedFate68
Tudd Fudder's Fan Club --- 1
     B70-12 Zero
Tuddfudders --- 1
     B69-09 DreamFish
UD --- 1
     B11-06 Climhazzard
UNT --- 1
     C35-03 Dildo Baggins
UltimoContinue --- 1
     A49-07 TaurusKnight
V1-Tech --- 1
     A08-10 Reserved
Volunteer --- 1
     B35-12 AgentF0x
W34k S4uc3 --- 1
     B66-11 C4talyst
We Need More Lemon Pledge --- 1
     C61-10 ac1d
Whazzle Dazzle!!! --- 1
     A18-01 Reserved
X-mas Lights --- 1
     C28-09 Rebelwithoutatrail
[BS] --- 1
     A09-06 Majins
[FnG] --- 1
     C11-01 McGavin
[KTG] --- 1
     A14-06 Dirty Taco
[PorkChopSandwiches] --- 1
     B19-06 geppy
[SoF] --- 1
     B12-09 SquareOFortune
[VAG] --- 1
     A22-01 Hell_Raiser
a2m --- 1
     C34-10 FE4R
boiz next d00r --- 1
     B02-03 Cuddlebus
brocraft.net --- 1
     A67-02 commandoviper
burk --- 1
     B70-19 AaronLee0079
dbp --- 1
     C26-03 TheChad
ducklings --- 1
     B61-02 Snowy
grÜp with xmas lights --- 1
     C27-12 Mp3PlayingBreastImplant
ik4 --- 1
     C62-10 thelastmeheecan
krazo --- 1
     B53-05 Radien
marauder --- 1
     B65-19 fulgore666
osx. --- 1
     B01-01 Force
sebchiken --- 1
     B29-01 Reserved
turtle --- 1
     B61-01 turtle
v1tech --- 1
     A07-06 beezyboy
{DFM} --- 1
     A20-08 ic3ix
‎The Booty Alliance --- 1
     C25-12 bertoelcon
No Clan Listed --- 848
     A01-05 Baish
     A01-06 enyco
     A01-07 Reserved
     A01-10 KungFutse81
     A02-07 Zealofx
     A03-01 BMWodarski
     A03-02 strcrftprncess
     A03-05 RAH
     A03-06 digismack
     A03-07 Injun_josh
     A03-08 carmanphreak
     A04-03 Morlock
     A05-01 Reverend Bill
     A05-02 rsayers
     A05-03 bzar
     A05-04 A1m1ghty
     A05-05 reigN
     A05-06 Reserved
     A05-07 Reserved
     A05-08 Smashall1n
     A06-04 Gl1tch
     A06-05 Seeker
     A06-06 woody
     A06-07 Juggernaut
     A07-04 Reserved
     A08-01 Maximo Mephisto
     A08-02 Combat_Instinct
     A08-05 Josh
     A08-06 7thD3adlyS1n
     A09-02 Haleym2012
     A10-02 LainP7
     A11-03 Reserved
     A11-04 Zaijiko
     A11-05 EdgE
     A13-09 Sakiana
     A13-10 Pyleah
     A14-04 LeGreg
     A14-05 Rogue
     A14-08 Rest In Pieces
     A15-05 Asterisk73
     A16-01 Easy Meat
     A16-06 Reserved
     A16-09 MrD1sturbed
     A16-10 CompMage
     A17-01 JustaRedShirt
     A17-02 James
     A18-02 miiba
     A19-01 Hambone
     A19-02 Crys
     A19-05 Reserved
     A20-05 Vutorious
     A20-06 monion
     A22-02 Puzzlerf
     A22-08 SubZeroLD
     A23-01 Fifel
     A23-02 PewPew
     A23-09 bohica
     A23-10 snafu
     A24-02 bearjew87
     A24-04 Nachooos
     A24-05 everglows
     A24-06 rgbRandomizer
     A25-02 StrangeloveMD
     A25-04 FreedomStrudel
     A25-06 ScaryMonster
     A25-07 Wr3ckin_Cr3w
     A25-08 bunnybomb
     A25-10 Bedlam
     A26-04 JinZu
     A26-05 Reserved
     A26-06 Lukasz
     A27-03 Leonpaintbrush
     A27-04 Ranger-X
     A27-05 Kaitlyn
     A27-06 Frozen
     A27-08 Micy The Beast
     A27-09 Khal Burko
     A27-10 T-Rex
     A28-10 McCharChar
     A29-03 Batman.
     A29-04 Ishkoo
     A29-05 InsaneTurbo13
     A29-06 Sumida09
     A29-07 ScatBlaster
     A30-01 aldennN^
     A30-02 xNotorious
     A30-04 ElectricSheepy
     A30-05 tstepp
     A30-06 JesusFre4k21
     A30-07 kingBROseidon
     A30-09 rewted
     A30-10 Hocheckin
     A31-06 Soseph Jallin
     A31-07 Paravane
     A31-09 BananaNutMuffins
     A32-02 eyekandie
     A32-07 Qthooloo
     A32-08 Great Job!
     A32-09 Merek
     A33-06 Onecimo347
     A33-07 sitremba1
     A33-08 t3hj4p
     A33-10 AmiableScrooge
     A34-02 JacobJ
     A34-10 deckardrun
